,day,session,time_real,time_inapp,time_sess,id,variant,player_level,player_xp,anim_total,anim_socketed,anim_earned,anim_ids,anim_sets_unlck,anim_sets_max,anim_sets_cmplt,anim_sets_max_cmplt,egg_id,egg_prog,egg_goal,soft_earned,soft_spent,soft_bal,secondary_earned,secondary_spent,secondary_bal,premium_earned,premium_spent,premium_bal,candy_count,a,actions,actions_buy,actions_merge,actions_feed,actions_eggs,actions_level,actions_crate,actions_spin_1,actions_spin_2,actions_swap,actions_donate,as_1,as_2,as_3,as_4,as_5,as_6,as_7,as_8,as_9,as_10,as_11,as_12,as_13,as_14,as_15,as_16,as_17,as_18,a_1,a_2,a_3,a_4,a_5,a_6,a_7,a_8,a_9,a_10,a_11,a_13,a_14,a_15,a_16,a_17,a_18,a_19,a_20,a_21,a_22,a_23,a_24,a_25,a_26,a_27,a_28,a_29,a_30,a_31,a_32,a_33,a_34,a_35,a_36,a_37,a_38,a_39,a_40,a_41,a_42,a_43,a_44,a_45,a_46,a_47,a_48,a_49,a_50,a_52,a_53,a_54,a_55,a_57,a_58,a_59,a_60,a_61,a_63,a_64,a_65,a_66,a_67,a_73,a_85,a_87
48,1,1,49,49,49,0,Control,2,19,2,2,0,,2,2,0,0,1,7,8,2,1,65,0,0,2,0,0,0,2,[],1,"1,",,,,0,0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49,1,1,50,50,50,0,Control,3,20,2,2,0,,2,2,0,0,1,7,8,11,1,75,0,0,2,0,0,0,3,[],1,"1,",,,,1,0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
50,1,1,51,51,51,0,Control,3,20,2,2,0,,2,2,0,0,1,7,8,2,0,77,0,0,2,0,0,0,2,['BUY_CANDY'],1,,"2,",,,0,0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
51,1,1,52,52,52,0,Control,3,20,2,2,0,,2,2,0,0,1,7,8,2,0,79,0,0,2,0,0,0,2,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
52,1,1,53,53,53,0,Control,3,22,2,2,0,,2,2,0,0,1,7,8,2,2,79,0,0,2,0,0,0,3,[],1,"2,",,,,0,0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
53,1,1,54,54,54,0,Control,3,22,2,2,0,,2,2,0,0,1,7,8,2,0,81,0,0,2,0,0,0,2,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54,1,1,55,55,55,0,Control,3,22,2,2,0,,2,2,0,0,1,7,8,2,0,83,0,0,2,0,0,0,1,[],1,,"4,",,,0,0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
55,1,1,56,56,56,0,Control,3,22,2,2,0,,2,2,0,0,1,7,8,2,0,85,0,0,2,0,0,0,1,[],0,,,,,0,0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
56,1,1,57,57,57,0,Control,3,22,2,2,0,,2,2,0,0,1,15,8,2,0,87,0,0,2,0,0,0,0,['BUY_CANDY'],1,,,"(1, 4),",,0,0,,,,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,S),",0,0,0,0,0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
57,1,1,58,58,58,0,Control,3,24,3,3,1,"13,",3,3,0,0,2,7,8,3,2,88,1,0,3,0,0,0,1,[],1,"2,",,,"(1,1),",0,0,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,S),",0,0,0,"(3,1,S),",0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
58,1,1,59,59,59,0,Control,3,24,3,3,0,,3,3,0,0,2,9,8,3,0,91,0,0,3,0,0,0,0,['BUY_CANDY'],1,,,"(3, 2),",,0,0,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,S),",0,0,0,"(3,3,S),",0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
59,1,1,60,60,60,0,Control,3,24,3,3,0,,3,3,0,0,2,9,8,3,0,94,0,0,3,0,0,0,0,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,S),",0,0,0,"(3,3,S),",0,0,0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
60,1,1,61,61,61,0,Control,3,26,4,3,1,"15,",4,4,0,0,3,1,15,3,2,95,1,0,4,0,0,0,1,[],1,"2,",,,"(2,1),",0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,S),",0,0,0,"(3,3,S),",0,"(4,1,I),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
61,1,1,62,62,62,0,Control,3,26,4,3,0,,4,4,0,0,3,1,15,3,0,98,0,0,4,0,0,0,1,['BUY_CANDY'],1,,,,,0,0,,,"(-1,+4),",0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,3,S),",0,"(4,1,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
62,1,1,63,63,63,0,Control,3,26,4,3,0,,4,4,0,0,3,1,15,3,0,101,0,0,4,0,0,0,1,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,3,S),",0,"(4,1,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
63,1,1,64,64,64,0,Control,3,26,4,3,0,,4,4,0,0,3,3,15,3,0,104,0,0,4,0,0,0,0,[],1,,,"(4, 2),",,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,3,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
64,1,1,65,65,65,0,Control,3,28,4,3,0,,4,4,0,0,3,3,15,3,2,105,0,0,4,0,0,0,1,[],1,"2,",,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,3,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65,1,1,66,66,66,0,Control,3,28,4,3,0,,4,4,0,0,3,3,15,3,0,108,0,0,4,0,0,0,1,[],0,,,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,3,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
66,1,1,67,67,67,0,Control,3,30,4,3,0,,4,4,0,0,3,3,15,3,2,109,0,0,4,0,0,0,2,[],1,"2,",,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,3,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
67,1,1,68,68,68,0,Control,3,30,4,3,0,,4,4,0,0,3,3,15,3,0,112,0,0,4,0,0,0,1,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,3,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,1,1,69,69,69,0,Control,3,30,4,3,0,,4,4,0,0,3,3,15,3,0,115,0,0,4,0,0,0,1,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,3,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
69,1,1,70,70,70,0,Control,3,30,4,3,0,,4,4,0,0,3,7,15,3,0,118,0,0,4,0,0,0,0,[],1,,,"(3, 3),",,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
70,1,1,71,71,71,0,Control,3,32,4,3,0,,4,4,0,0,3,7,15,3,2,119,0,0,4,0,0,0,1,[],1,"2,",,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
71,1,1,72,72,72,0,Control,3,32,4,3,0,,4,4,0,0,3,7,15,3,0,122,0,0,4,0,0,0,1,[],0,,,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
72,1,1,73,73,73,0,Control,3,34,4,3,0,,4,4,0,0,3,7,15,3,2,123,0,0,4,0,0,0,2,[],1,"2,",,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
73,1,1,74,74,74,0,Control,3,34,4,3,0,,4,4,0,0,3,7,15,3,0,126,0,0,4,0,0,0,1,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
74,1,1,75,75,75,0,Control,3,34,4,3,0,,4,4,0,0,3,7,15,3,0,129,0,0,4,0,0,0,1,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,3,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
75,1,1,76,76,76,0,Control,3,34,4,3,0,,4,4,0,0,3,11,15,3,0,132,0,0,4,0,0,0,0,[],1,,,"(4, 3),",,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
76,1,1,77,77,77,0,Control,3,36,4,3,0,,4,4,0,0,3,11,15,3,2,133,0,0,4,0,0,0,1,[],1,"2,",,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
77,1,1,78,78,78,0,Control,3,36,4,3,0,,4,4,0,0,3,11,15,3,0,136,0,0,4,0,0,0,1,[],0,,,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
78,1,1,79,79,79,0,Control,4,38,4,3,0,,4,4,0,0,3,11,15,14,2,148,0,0,4,0,0,0,2,[],1,"2,",,,,1,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
79,1,1,80,80,80,0,Control,4,38,4,3,0,,4,4,0,0,3,11,15,3,0,151,0,0,4,0,0,0,1,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
80,1,1,81,81,81,0,Control,4,40,4,3,0,,4,4,0,0,3,11,15,3,2,152,0,0,4,0,0,0,2,[],1,"2,",,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
81,1,1,82,82,82,0,Control,4,40,4,3,0,,4,4,0,0,3,11,15,3,0,155,0,0,4,0,0,0,2,[],0,,,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
82,1,1,83,83,83,0,Control,4,42,4,3,0,,4,4,0,0,3,11,15,3,2,156,0,0,4,0,0,0,3,[],1,"2,",,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
83,1,1,84,84,84,0,Control,4,42,4,3,0,,4,4,0,0,3,11,15,3,0,159,0,0,4,0,0,0,2,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
84,1,1,85,85,85,0,Control,4,42,4,3,0,,4,4,0,0,3,11,15,3,0,162,0,0,4,0,0,0,2,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
85,1,1,86,86,86,0,Control,4,42,4,3,0,,4,4,0,0,3,11,15,3,0,165,0,0,4,0,0,0,1,[],1,,"4,",,,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,4,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
86,1,1,87,87,87,0,Control,4,42,4,3,0,,4,4,0,0,3,19,15,3,0,168,0,0,4,0,0,0,0,['BUY_CANDY'],1,,,"(2, 4),",,0,0,,,,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87,1,1,88,88,88,0,Control,4,44,5,3,1,"7,",5,5,0,0,4,4,15,3,2,169,1,0,5,0,0,0,1,[],1,"2,",,,"(3,1),",0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,1,I),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,S),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
88,1,1,89,89,89,0,Control,4,44,5,3,0,,5,5,0,0,4,4,15,3,0,172,0,0,5,0,0,0,1,['BUY_CANDY'],1,,,,,0,0,,,"(-2,+5),",0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,1,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
89,1,1,90,90,90,0,Control,4,44,5,3,0,,5,5,0,0,4,6,15,3,0,175,0,0,5,0,0,0,0,[],1,,,"(5, 2),",,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,3,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
90,1,1,91,91,91,0,Control,4,44,5,3,0,,5,5,0,0,4,6,15,3,0,178,0,0,5,0,0,0,0,[],0,,,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,3,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
91,1,1,92,92,92,0,Control,4,46,5,3,0,,5,5,0,0,4,6,15,3,2,179,0,0,5,0,0,0,1,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,3,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92,1,1,93,93,93,0,Control,4,48,5,3,0,,5,5,0,0,4,6,15,3,2,180,0,0,5,0,0,0,2,[],1,"2,",,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,3,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
93,1,1,94,94,94,0,Control,4,48,5,3,0,,5,5,0,0,4,6,15,3,0,183,0,0,5,0,0,0,1,['BUY_CANDY'],1,,"3,",,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,3,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
94,1,1,95,95,95,0,Control,4,48,5,3,0,,5,5,0,0,4,6,15,3,0,186,0,0,5,0,0,0,1,['BUY_CANDY'],0,,,,,0,0,,,,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"(5,3,S),","(1,5,I),",0,0,0,"(3,4,S),",0,"(4,4,S),",0,0,0,0,0,0,"(2,5,I),",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
